 Date & UTC Time,Sea Level,Water Temperature,Air Temperature,Barometric Pressure,Residuals,Adjusted Residuals,Wind Direction,Wind Gust,Wind Speed
16/10/20 16:00,0.829,29.4,25.4,1006.3,0.086,0.021,194,5.7,4.1
16/10/20 17:00,0.858,29.3,25.3,1006.2,0.091,0.021,194,5.8,3.8
16/10/20 18:00,0.825,29.3,25,1006.8,0.041,-0.029,190,6.3,4.2
16/10/20 19:00,0.804,29.3,25,1007.4,0.032,-0.031,191,6,3.5
16/10/20 20:00,0.847,29.2,25.9,1008.2,0.115,0.058,192,6.3,4.2
16/10/20 21:00,0.822,29.3,28.9,1008.9,0.127,0.077,177,5.3,2
16/10/20 22:00,0.7,29.3,28.9,1009.2,0.034,-0.009,352,3.1,0.9
16/10/20 23:00,0.644,29.5,28.8,1009.3,-0.001,-0.041,20,4.3,3
17/10/20 00:00,0.647,29.6,29,1009.1,0.011,-0.028,3,4.3,3.2
17/10/20 01:00,0.689,29.7,29.2,1008.3,0.036,-0.005,2,3.9,2.8
17/10/20 02:00,0.768,29.9,29.4,1007.5,0.061,0.011,350,3.7,2.1
17/10/20 03:00,0.882,29.9,29.8,1006.7,0.092,0.034,349,3.5,2
17/10/20 04:00,0.999,30.1,29.9,1006.2,0.124,0.058,349,2.9,2.3
17/10/20 05:00,1.057,30.4,29.9,1006.1,0.119,0.049,318,3.1,1.9
17/10/20 06:00,1.056,30.4,29.9,1006.5,0.072,0.001,334,2.6,1.8
17/10/20 07:00,1.099,30.5,30,1007.3,0.112,0.046,342,2.5,1.8
17/10/20 08:00,1.107,30.3,29.7,1007.9,0.176,0.117,328,3.8,2.8
17/10/20 09:00,0.951,30.4,29.3,1008.6,0.108,0.056,304,4.3,2.6
17/10/20 10:00,0.763,30.2,26.6,1009.3,0.015,-0.03,65,7.6,4.8
17/10/20 11:00,0.658,30.2,24.7,1010.1,-0.003,-0.041,192,7.6,0.3
17/10/20 12:00,0.595,30.1,26.1,1009.9,0.003,-0.028,187,4,2.4
17/10/20 13:00,0.584,30.1,26.3,1009.2,0.031,-0.003,187,4.3,2.8
17/10/20 14:00,0.594,30.1,26,1008.6,0.039,-0.002,178,4.1,2.4
17/10/20 15:00,0.654,30,25.9,1008.2,0.061,0.014,200,5.4,3.3
17/10/20 16:00,0.716,29.5,25.8,1008.1,0.069,0.018,195,5.4,3.4
17/10/20 17:00,0.746,29.3,25.7,1007.9,0.058,0.006,194,5.3,3.6
17/10/20 18:00,0.714,29.3,25.6,1008.1,-0.004,-0.057,195,5,3
17/10/20 19:00,0.749,29.4,25.6,1008.7,0.012,-0.038,190,5.8,4
17/10/20 20:00,0.814,29.2,26.5,1009.1,0.087,0.042,190,5.5,3
17/10/20 21:00,0.804,29.3,28.5,1009.8,0.097,0.056,193,4.7,2.6
17/10/20 22:00,0.728,29.5,28.7,1010.6,0.033,0,26,3.1,2.5
17/10/20 23:00,0.691,29.6,28.9,1010.4,-0.003,-0.03,32,4.1,2.8
18/10/20 00:00,0.706,29.8,28.9,1010,0.002,-0.026,25,4.6,3.2
18/10/20 01:00,0.769,29.7,28.9,1009.3,0.04,0.007,10,4.3,3.1
18/10/20 02:00,0.801,30,29.1,1008.5,0.024,-0.016,6,4.3,3.2
18/10/20 03:00,0.879,29.9,29.3,1008.1,0.03,-0.018,48,4.3,2.3
18/10/20 04:00,0.992,29.8,30.1,1008,0.062,0.011,62,6.5,3.9
18/10/20 05:00,1.05,29.1,29.9,1008,0.059,0.007,147,7,2.8
18/10/20 06:00,1.041,29.8,28.3,1008.2,0.02,-0.032,179,4.9,1.4
18/10/20 07:00,1.031,29.6,27.8,1008.5,0.011,-0.04,187,3.7,1.9
18/10/20 08:00,1.043,29.7,27.2,1009.6,0.074,0.029,181,3.8,2.4
18/10/20 09:00,1.008,29.7,27,1010,0.139,0.104,198,4.7,2.6
18/10/20 10:00,0.846,29.8,26.5,1010,0.091,0.06,191,4.6,2.9
18/10/20 11:00,0.658,29.9,26.5,1010.2,0.011,-0.021,192,4.6,3.4
18/10/20 12:00,0.569,29.9,26.3,1010.3,0.01,-0.02,198,5.5,3.2
18/10/20 13:00,0.534,29.9,26.2,1009.8,0.036,0.006,191,5.5,2.9
18/10/20 14:00,0.518,29.8,26,1009.2,0.041,0.006,199,4.5,2.5
18/10/20 15:00,0.539,29.8,25.6,1008.7,0.045,0.004,195,4.5,3
18/10/20 16:00,0.603,29.8,25.9,1008.5,0.06,0.015,192,5.1,3.4
18/10/20 17:00,0.683,29.8,25.8,1008.2,0.087,0.039,196,5.4,3
18/10/20 18:00,0.695,29.3,25.5,1008.5,0.061,0.011,189,5.7,3.6
18/10/20 19:00,0.652,29.5,25.3,1009.1,-0.014,-0.06,194,5.6,3.1
18/10/20 20:00,0.665,29.4,26.5,1009.5,-0.02,-0.061,193,6.2,4.3
18/10/20 21:00,0.719,29.4,27.3,1010.4,0.033,-0.004,192,5.2,2.5
18/10/20 22:00,0.77,29.3,29,1010.7,0.081,0.054,203,4.6,2.2
18/10/20 23:00,0.753,29.3,30.4,1010,0.047,0.021,90,6,2.3
19/10/20 00:00,0.743,29.5,29.1,1009.2,0.006,-0.027,29,5.7,4.9
19/10/20 01:00,0.782,29.7,28.9,1008.7,0.003,-0.038,34,5.8,3.4
19/10/20 02:00,0.848,29.8,29.7,1007.5,0.012,-0.035,37,4.7,3.6
19/10/20 03:00,0.941,30,29.7,1006.8,0.035,-0.023,49,5.9,3.2
19/10/20 04:00,1.025,30,29.7,1006.8,0.043,-0.021,87,5.5,2.3
19/10/20 05:00,1.109,30,26,1006.6,0.063,-0.001,190,7.7,4.5
19/10/20 06:00,1.141,29.9,26,1006.9,0.069,0.003,196,6,3
19/10/20 07:00,1.118,29.9,26,1007.7,0.056,-0.006,198,6.2,2.8
19/10/20 08:00,1.038,29.9,26.1,1008.4,0.027,-0.027,196,5.8,3.2
19/10/20 09:00,0.981,29.7,26.2,1008.8,0.069,0.021,196,5.1,3.4
19/10/20 10:00,0.919,29.6,26.1,1009.2,0.132,0.088,194,6,3.8
19/10/20 11:00,0.756,29.5,25.7,1009.5,0.095,0.055,191,6.1,3.6
19/10/20 12:00,0.57,29.4,25.8,1009.4,0.015,-0.023,194,6.2,3.7
19/10/20 13:00,0.475,29.4,25.8,1009.1,-0.003,-0.041,195,6.2,3.7
19/10/20 14:00,0.458,29.6,25.5,1008.4,0.025,-0.017,192,5.7,3.6
19/10/20 15:00,0.485,29.5,25.6,1007.9,0.057,0.008,192,5.8,3.3
19/10/20 16:00,0.522,29.5,25.4,1007.2,0.065,0.011,192,5.9,3.7
19/10/20 17:00,0.59,29.5,25.3,1007,0.083,0.022,191,5.5,3.7
19/10/20 18:00,0.668,29.5,25.7,1007.6,0.115,0.053,193,5.2,3.5
19/10/20 19:00,0.663,29.4,25.5,1008.1,0.076,0.021,195,5.4,3.5
19/10/20 20:00,0.653,29.3,26.3,1008.7,0.036,-0.015,186,5.6,3.3
19/10/20 21:00,0.724,29.4,28.8,1009.4,0.086,0.041,182,3.4,1.7
19/10/20 22:00,0.772,29.4,28.3,1009.4,0.117,0.078,29,3.7,2.9
19/10/20 23:00,0.758,29.4,29.1,1009.5,0.075,0.037,44,4.4,2.6
20/10/20 00:00,0.765,29.6,28.6,1008.7,0.036,-0.002,27,5,3.8
20/10/20 01:00,0.812,29.9,28.9,1008.1,0.02,-0.026,45,5,3.3
20/10/20 02:00,0.893,29.9,29.7,1007.5,0.029,-0.023,62,6.5,4.7
20/10/20 03:00,0.994,30,27.8,1007.4,0.052,-0.005,181,8.5,3.8
20/10/20 04:00,1.071,30,25.9,1007.7,0.053,-0.005,161,7.4,2.5
20/10/20 05:00,1.162,29.9,25.5,1007.3,0.079,0.023,163,4.1,1.2
20/10/20 06:00,1.209,29.8,25.8,1006.9,0.092,0.032,179,3.3,1.4
20/10/20 07:00,1.186,29.8,26.4,1007.8,0.081,0.018,179,3.7,1.2
20/10/20 08:00,1.097,29.8,26.2,1008.8,0.044,-0.009,173,3.1,0.7
20/10/20 09:00,1.04,29.7,25.6,1009.2,0.081,0.037,165,2.2,0.8
20/10/20 10:00,0.951,29.7,26.2,1010,0.117,0.077,113,5.4,2.3
20/10/20 11:00,0.79,29.6,25.6,1010.6,0.089,0.057,127,7.5,2.1
20/10/20 12:00,0.617,29.6,25.4,1010.6,0.036,0.01,128,6.3,3.3
20/10/20 13:00,0.504,29.6,25.8,1009.7,0.014,-0.013,150,6.8,3.3
20/10/20 14:00,0.452,29.6,27.1,1008.5,0.022,-0.015,146,7.4,3.8
20/10/20 15:00,0.459,29.6,27.3,1007.8,0.054,0.006,127,9.7,3.8
20/10/20 16:00,0.474,29.6,26.9,1007,0.063,0.008,130,6.5,0.4
20/10/20 17:00,0.505,29.4,25.3,1006.9,0.061,-0.002,234,1,0
20/10/20 18:00,0.558,29.4,24.7,1007.4,0.072,0.009,192,3.3,2.4
20/10/20 19:00,0.581,29.4,24.4,1008,0.06,0.002,194,3.7,1.9
20/10/20 20:00,0.57,29.5,25.7,1008.9,0.02,-0.031,190,5,3.1
20/10/20 21:00,0.632,29.4,29.5,1009.7,0.056,0.013,120,5.1,3.1
20/10/20 22:00,0.687,29.5,30.4,1010.1,0.082,0.048,113,7.4,4
20/10/20 23:00,0.735,29.5,30.7,1010,0.095,0.063,87,6.5,3
21/10/20 00:00,0.737,29.5,29.1,1010.1,0.044,0.012,32,5.1,3.7
21/10/20 01:00,0.77,29.6,29.1,1009.4,0.005,-0.027,32,5.1,3.3
21/10/20 02:00,0.876,29.7,29.2,1008.2,0.021,-0.018,32,4.2,3.3
21/10/20 03:00,0.975,29.9,29.2,1007.8,0.03,-0.021,30,4,2.8
21/10/20 04:00,1.059,30.1,29.1,1007.1,0.031,-0.024,26,4.2,2.6
21/10/20 05:00,1.119,30,29.4,1007.2,0.023,-0.038,24,3.4,2.3
21/10/20 06:00,1.17,30.3,28.2,1007.9,0.034,-0.025,63,9.9,6.2
21/10/20 07:00,1.182,30.2,28.7,1008.4,0.049,-0.004,168,7.7,1.1
21/10/20 08:00,1.118,30.2,27.7,1009,0.031,-0.016,205,2.9,1
21/10/20 09:00,1.014,30.2,27.2,1009.5,0.015,-0.027,187,2.3,0.5
21/10/20 10:00,0.934,30.2,26.6,1010,0.052,0.015,191,3,2.3
21/10/20 11:00,0.852,30,26.8,1010.2,0.097,0.065,182,2.8,1.5
21/10/20 12:00,0.736,30.1,26.3,1010.3,0.103,0.073,199,3.9,1.9
21/10/20 13:00,0.582,30,25.9,1009.9,0.049,0.019,193,3.9,2.6
21/10/20 14:00,0.485,30,25.8,1009.2,0.021,-0.012,192,3.9,2.5
21/10/20 15:00,0.442,29.9,25.6,1008.4,0.019,-0.022,200,3.7,2.4
21/10/20 16:00,0.445,29.8,25.3,1008.1,0.036,-0.013,193,5.1,3
21/10/20 17:00,0.477,29.8,25.4,1008.2,0.056,0.004,191,4.6,3
21/10/20 18:00,0.521,29.8,25.4,1008.5,0.072,0.023,195,5.2,3.1
21/10/20 19:00,0.563,29.7,25.2,1008.6,0.085,0.038,193,4.5,2.8
21/10/20 20:00,0.587,29.8,27,1009.6,0.085,0.04,196,4,1.9
21/10/20 21:00,0.58,29.7,26.4,1010.9,0.055,0.021,282,9.3,3
21/10/20 22:00,0.593,29.7,25.9,1011.6,0.042,0.019,358,4.6,3.2
21/10/20 23:00,0.651,29.7,25.2,1011.7,0.061,0.045,155,4.2,0.6
22/10/20 00:00,0.717,29.7,27.3,1010.8,0.07,0.054,196,4.1,2.2
22/10/20 01:00,0.76,29.7,29,1010.2,0.04,0.015,207,4.1,1.5
22/10/20 02:00,0.823,29.7,28.5,1009,0.009,-0.022,53,2.9,1.8
22/10/20 03:00,0.935,29.8,28.5,1007.9,0.019,-0.024,69,2.5,1.3
22/10/20 04:00,1.048,29.8,29.4,1007.6,0.04,-0.014,76,3.5,2.2
22/10/20 05:00,1.114,29.9,28.8,1007.6,0.033,-0.023,11,3.5,2
22/10/20 06:00,1.163,29.7,28.8,1007.8,0.039,-0.017,20,2.5,0.9
22/10/20 07:00,1.179,29.8,28.8,1008.7,0.048,-0.006,314,2.4,1.4
22/10/20 08:00,1.144,29.7,27.8,1009.5,0.047,0.003,188,2.1,1.3
22/10/20 09:00,1.047,29.8,26.9,1010,0.022,-0.014,204,3.3,1.6
22/10/20 10:00,0.939,29.7,26.9,1010.9,0.018,-0.013,193,3.9,2.4
22/10/20 11:00,0.839,29.7,26.6,1011.4,0.034,0.011,197,3.7,2.4
22/10/20 12:00,0.763,29.7,26.3,1011,0.068,0.05,193,4.5,2.4
22/10/20 13:00,0.682,29.7,26.1,1010.6,0.085,0.062,195,4,2.6
22/10/20 14:00,0.578,29.7,26,1010.3,0.054,0.028,192,4.8,3.3
22/10/20 15:00,0.513,29.5,25.7,1009.9,0.039,0.009,190,5.2,3.4
22/10/20 16:00,0.481,29.5,25.5,1009.4,0.034,0,196,5.6,3.3
22/10/20 17:00,0.468,29.5,25.3,1009.3,0.029,-0.01,187,6.2,4
22/10/20 18:00,0.478,29.4,25.4,1010.3,0.03,-0.008,188,5.7,3
22/10/20 19:00,0.491,29.4,25.5,1010.6,0.029,0,190,5.2,3.4
22/10/20 20:00,0.524,29.3,26,1011.1,0.047,0.021,191,5.8,3.1
22/10/20 21:00,0.559,29.3,26.2,1011.8,0.066,0.046,192,4.5,2.8
22/10/20 22:00,0.551,29.3,28.1,1011.9,0.037,0.023,192,4.3,0.4
22/10/20 23:00,0.59,29.4,29.4,1011.7,0.042,0.029,105,2.4,0.5
23/10/20 00:00,0.669,29.4,29.2,1010.5,0.066,0.05,82,5.4,3
23/10/20 01:00,0.731,29.6,28.4,1009.7,0.055,0.027,34,5.6,3.7
23/10/20 02:00,0.801,29.7,28.6,1009,0.034,-0.002,27,4.8,3.7
23/10/20 03:00,0.897,29.8,28.7,1008.2,0.029,-0.014,44,5.1,2.8
23/10/20 04:00,1.004,29.9,29,1007.6,0.04,-0.011,25,4.7,2.2
23/10/20 05:00,1.084,30,29.8,1007.8,0.043,-0.013,38,4.9,2.6
23/10/20 06:00,1.131,30.1,29.6,1008.5,0.042,-0.012,49,3.4,2
23/10/20 07:00,1.153,30.1,27,1009.7,0.05,0.005,201,6.3,3.6
23/10/20 08:00,1.137,29.9,26.1,1009.8,0.058,0.023,192,6,3.9
23/10/20 09:00,1.086,29.7,25.8,1009.9,0.064,0.029,188,5.9,3.9
23/10/20 10:00,0.993,29.8,25.8,1010.7,0.054,0.021,185,6,3.1
23/10/20 11:00,0.904,29.8,25.6,1011,0.061,0.036,194,5.6,3.6
23/10/20 12:00,0.818,29.8,25.3,1010.7,0.07,0.047,195,5.8,3.5
23/10/20 13:00,0.751,29.6,25.2,1010.2,0.085,0.059,194,6.6,4.1
23/10/20 14:00,0.679,29.6,25.1,1009.7,0.082,0.052,193,6,3.7
23/10/20 15:00,0.62,29.6,24.8,1009.4,0.075,0.039,194,5.4,3.8
23/10/20 16:00,0.572,29.5,24.8,1008.9,0.062,0.024,191,6,3.9
23/10/20 17:00,0.543,29.4,24.6,1008.6,0.056,0.012,186,6.1,3.9
23/10/20 18:00,0.542,29.4,24.5,1009.7,0.064,0.018,190,6.5,3.9
23/10/20 19:00,0.546,29.3,24.3,1010.4,0.07,0.035,191,6.5,4.5
23/10/20 20:00,0.554,29.3,25.6,1011,0.077,0.049,190,6.7,3.4
23/10/20 21:00,0.568,29.4,28.2,1011.3,0.086,0.063,188,5.5,2.5
23/10/20 22:00,0.581,29.6,30,1011.5,0.083,0.064,87,5.1,3.1
23/10/20 23:00,0.604,29.6,30.4,1011.4,0.078,0.061,78,4.6,2.3
24/10/20 00:00,0.649,29.9,28.9,1011.4,0.077,0.059,40,5.7,3.9
24/10/20 01:00,0.717,30,29.2,1010.6,0.075,0.057,33,5.1,3.2
24/10/20 02:00,0.803,30.2,29,1009.4,0.075,0.047,16,4.4,2.7
24/10/20 03:00,0.9,30.3,29.1,1009.2,0.077,0.038,3,3.3,2.2
24/10/20 04:00,0.983,30.3,26.2,1009.1,0.068,0.028,187,7,4.7
24/10/20 05:00,1.043,30.3,25.9,1008.8,0.053,0.012,190,7.7,4
24/10/20 06:00,1.095,30.3,26.6,1008.9,0.055,0.011,192,6.6,4
24/10/20 07:00,1.11,30.3,26.9,1009.1,0.053,0.01,195,5.5,3.4
24/10/20 08:00,1.085,30.1,26.4,1009.6,0.046,0.006,193,6.4,3.1
24/10/20 09:00,1.042,30.1,26.2,1009.9,0.05,0.014,191,5.2,3.4
24/10/20 10:00,0.99,30,26,1010,0.06,0.027,187,5.4,3.7
24/10/20 11:00,0.933,29.9,25.8,1010,0.075,0.043,196,5.7,4.1
24/10/20 12:00,0.87,29.8,25.4,1010,0.086,0.054,200,5.6,3
24/10/20 13:00,0.819,29.4,25.1,1009.5,0.1,0.068,194,5.8,3.9
24/10/20 14:00,0.763,29.5,24.7,1008.5,0.097,0.058,196,5.8,3.6
24/10/20 15:00,0.705,29.4,24.6,1008.3,0.082,0.035,196,5.6,3.9
24/10/20 16:00,0.668,29.4,24.3,1007.7,0.084,0.034,191,6.2,4.1
24/10/20 17:00,0.636,29.3,24.2,1007.8,0.085,0.029,195,6.3,4.3
24/10/20 18:00,0.601,29.3,24.1,1008.3,0.073,0.019,193,6.5,3.8
24/10/20 19:00,0.58,29.3,24.2,1009.2,0.067,0.019,199,6.2,3.9
24/10/20 20:00,0.564,29.3,25.2,1010,0.064,0.024,194,6.2,4.5
24/10/20 21:00,0.559,29.4,27.6,1010.7,0.066,0.035,191,5.2,2.9
24/10/20 22:00,0.56,29.5,28.7,1010.9,0.061,0.036,23,4.1,1.7
24/10/20 23:00,0.583,29.7,29,1010.9,0.06,0.037,358,2.7,2.1
25/10/20 00:00,0.648,29.9,28.9,1010.5,0.084,0.06,11,4,2.5
25/10/20 01:00,0.711,30,28.8,1009.8,0.087,0.059,19,3.6,2
25/10/20 02:00,0.796,29.7,29.2,1008.6,0.091,0.056,20,3.8,2.8
25/10/20 03:00,0.884,30.4,29.5,1008,0.089,0.042,27,4.1,2.9
25/10/20 04:00,0.971,30.4,29.7,1008,0.093,0.041,52,4.9,2.3
25/10/20 05:00,1.027,30.6,26.9,1007.9,0.085,0.033,202,7.9,3.9
25/10/20 06:00,1.07,30.4,27,1008.1,0.085,0.031,188,8.2,4
25/10/20 07:00,1.069,30.3,27.5,1009.6,0.066,0.016,213,5.8,1.3
25/10/20 08:00,1.05,30.3,26.8,1009.9,0.061,0.025,186,3.5,2.3
25/10/20 09:00,1.009,30.3,26.2,1010.2,0.06,0.028,192,3.7,2
25/10/20 10:00,0.956,30.2,25.9,1010.5,0.06,0.03,188,4.5,2.7
25/10/20 11:00,0.912,30,25.7,1010.7,0.069,0.042,192,4.7,3
25/10/20 12:00,0.88,29.9,25.6,1010.6,0.084,0.059,191,5.2,3
25/10/20 13:00,0.86,29.9,25.4,1009.3,0.108,0.08,198,4.8,2.4
25/10/20 14:00,0.826,29.8,25.3,1008.3,0.108,0.068,198,5.2,2.8
25/10/20 15:00,0.784,29.7,25.2,1007.6,0.095,0.045,197,4.9,3.1
25/10/20 16:00,0.749,29.7,25.1,1007.6,0.093,0.037,191,5,3.2
25/10/20 17:00,0.704,29.6,24.9,1007.6,0.085,0.028,191,5.1,3.2
25/10/20 18:00,0.647,29.6,24.8,1008.3,0.063,0.007,189,5.9,3.9
25/10/20 19:00,0.612,29.6,24.8,1008.6,0.052,0.003,190,5.4,3.4
25/10/20 20:00,0.589,29.6,25.2,1009.2,0.051,0.006,188,6.2,4.1
25/10/20 21:00,0.58,29.6,28.1,1010,0.06,0.02,206,5.4,1.5
25/10/20 22:00,0.569,29.6,28.3,1010.5,0.053,0.021,36,4,3.1
25/10/20 23:00,0.584,29.6,28.1,1010.4,0.05,0.023,33,5,3.8
26/10/20 00:00,0.64,29.9,28,1009.8,0.066,0.037,19,5,3.5
26/10/20 01:00,0.709,30.2,28.4,1009,0.079,0.044,2,4,2.6
26/10/20 02:00,0.777,30.3,28.7,1007.8,0.077,0.034,351,3.8,2.8
26/10/20 03:00,0.864,30.4,28.8,1007.1,0.081,0.026,356,4.2,2.4
26/10/20 04:00,0.95,30.3,28.8,1007.4,0.091,0.03,47,3.3,1.3
26/10/20 05:00,1.008,30.3,28.4,1007,0.095,0.036,190,3.9,2
26/10/20 06:00,1.036,30.1,27.9,1007.5,0.094,0.032,191,4.4,2.2
26/10/20 07:00,1.031,30.2,27.2,1008,0.079,0.023,199,4.9,2.5
26/10/20 08:00,1.007,30.1,26.8,1008.6,0.069,0.017,188,5,3
26/10/20 09:00,0.977,30.1,26.8,1009.3,0.076,0.031,196,5.2,1.8
26/10/20 10:00,0.926,30.1,26.5,1010,0.075,0.036,196,4.7,3.2
26/10/20 11:00,0.871,30,26,1010.3,0.064,0.032,193,5.9,3.4
26/10/20 12:00,0.855,30,25.9,1010.2,0.077,0.048,192,6.7,3
26/10/20 13:00,0.859,30,25.6,1009.7,0.097,0.066,192,6.4,3.5
26/10/20 14:00,0.851,29.9,25.4,1009,0.106,0.07,194,5.1,3.1
26/10/20 15:00,0.827,29.9,25.2,1008.3,0.095,0.052,191,6.7,3.8
26/10/20 16:00,0.797,29.8,25.1,1008.3,0.084,0.034,197,5.5,3.3
26/10/20 17:00,0.762,29.8,24.9,1008.4,0.081,0.032,190,5.5,3.8
26/10/20 18:00,0.717,29.8,24.9,1008.8,0.077,0.029,195,6.6,3.6
26/10/20 19:00,0.669,29.7,24.8,1009.3,0.064,0.02,195,5.5,3.4
26/10/20 20:00,0.646,29.7,25.9,1009.6,0.068,0.029,190,6,4
26/10/20 21:00,0.616,29.7,29,1010.5,0.059,0.024,179,6.2,2.2
26/10/20 22:00,0.601,29.8,28.5,1010.8,0.056,0.029,2,3.1,1.7
26/10/20 23:00,0.618,29.9,28.8,1010.6,0.062,0.038,15,3.9,3.3
27/10/20 00:00,0.654,30,28.8,1010.2,0.061,0.034,346,3.9,2.2
27/10/20 01:00,0.72,30.1,29,1009.3,0.069,0.038,7,4.3,3.4
27/10/20 02:00,0.792,30.3,29.1,1008.5,0.075,0.033,328,5.1,4
27/10/20 03:00,0.844,30,27.6,1008.9,0.055,0.009,161,5.4,2.4
27/10/20 04:00,0.917,29.5,24.9,1007.5,0.057,0.012,217,6.9,2.2
27/10/20 05:00,0.98,29.7,26.1,1007.7,0.075,0.018,-9999,4.5,-9999
27/10/20 06:00,1.015,29.8,26.6,1007.3,0.095,0.039,187,4.7,3.3
27/10/20 07:00,1.001,29.8,26.6,1008.3,0.088,0.03,194,4.8,2.3
27/10/20 08:00,0.951,29.8,26,1009.4,0.06,0.012,191,4.2,2.6
27/10/20 09:00,0.909,29.7,26,1009.7,0.056,0.018,194,5.4,3.1
27/10/20 10:00,0.863,29.7,25.7,1010.4,0.059,0.025,194,4.9,2.7
27/10/20 11:00,0.826,29.7,25.4,1010.6,0.065,0.037,198,5.7,3.4
27/10/20 12:00,0.805,29.8,25.3,1010.5,0.066,0.041,193,5,3.7
27/10/20 13:00,0.819,29.7,25.2,1009.2,0.079,0.05,193,4.8,3.2
27/10/20 14:00,0.837,29.6,25.2,1009.1,0.089,0.049,193,4.4,3.2
27/10/20 15:00,0.834,29.5,25.1,1008.7,0.082,0.041,193,4.9,3.4
27/10/20 16:00,0.823,29.5,25.2,1008.3,0.074,0.028,197,4.8,2.8
27/10/20 17:00,0.81,29.5,24.8,1008.2,0.081,0.032,198,4.6,3.1
27/10/20 18:00,0.776,29.5,24.8,1008.4,0.086,0.036,195,4.7,2.8
27/10/20 19:00,0.736,29.5,25,1009.2,0.088,0.04,186,5.4,2.1
27/10/20 20:00,0.681,29.4,26.2,1009.9,0.065,0.026,187,4.6,2.2
27/10/20 21:00,0.639,29.4,29.2,1010.4,0.048,0.015,256,3.4,0.3
27/10/20 22:00,0.617,29.5,28.3,1010.5,0.04,0.012,328,1.5,1.2
27/10/20 23:00,0.639,29.7,28.2,1009.9,0.055,0.027,29,3.2,2.6
28/10/20 00:00,0.682,29.9,28.8,1009.5,0.063,0.029,25,3.5,3
28/10/20 01:00,0.742,30,29.1,1009,0.064,0.026,13,3.9,2.8
28/10/20 02:00,0.816,30.3,29.3,1008.2,0.067,0.024,350,4,2.9
28/10/20 03:00,0.881,30.6,29.5,1007.3,0.066,0.015,22,4.4,3.3
28/10/20 04:00,0.946,30.6,29.6,1006.5,0.071,0.011,326,4.1,2
28/10/20 05:00,0.995,30.6,29.4,1006.2,0.078,0.01,13,3.7,2.5
28/10/20 06:00,1.021,30.6,29.4,1006.6,0.1,0.03,345,5,3.1
28/10/20 07:00,1.005,30.5,27.3,1007.3,0.111,0.045,211,6.7,3.1
28/10/20 08:00,0.928,30.5,27.1,1008.2,0.074,0.016,209,5.5,2.3
28/10/20 09:00,0.86,30.5,26.5,1008.1,0.053,0.003,178,4.1,1.2
28/10/20 10:00,0.808,30.5,26.4,1008.8,0.052,0.002,187,4.6,1.6
28/10/20 11:00,0.779,30.3,26.4,1009.2,0.069,0.025,189,4.7,2.7
28/10/20 12:00,0.767,30.3,26,1009,0.079,0.039,196,4.3,2.1
28/10/20 13:00,0.783,30.3,26,1008.6,0.089,0.047,196,4.5,2.5
28/10/20 14:00,0.811,30.2,25.8,1007.3,0.09,0.042,185,5.5,3.4
28/10/20 15:00,0.832,29.7,25.9,1007,0.087,0.028,187,5.8,1.5
28/10/20 16:00,0.839,30,25.9,1006.1,0.08,0.016,163,5.1,1.9
28/10/20 17:00,0.818,30,26.4,1007,0.061,-0.008,83,6.5,3.5
28/10/20 18:00,0.806,29.9,25.2,1006.7,0.077,0.014,155,7.8,1.5
28/10/20 19:00,0.778,29.9,25.7,1007,0.091,0.026,129,3.3,1.2
28/10/20 20:00,0.719,29.9,25.4,1008.1,0.07,0.009,166,6.9,2.5
28/10/20 21:00,0.671,29.9,26.4,1008.6,0.049,-0.002,190,4.6,0.1
28/10/20 22:00,0.638,29.7,27.7,1009.4,0.03,-0.016,103,6,2.8
28/10/20 23:00,0.65,29.8,27.8,1009.6,0.037,0,122,9.3,4.7
29/10/20 00:00,0.708,29.9,29,1008.3,0.062,0.024,130,7.2,3.5
29/10/20 01:00,0.778,30,29.4,1008.2,0.072,0.023,93,5.8,3.7
29/10/20 02:00,0.842,30,29.1,1007.5,0.06,0.009,74,5.3,2.2
29/10/20 03:00,0.91,29.9,29.4,1006.4,0.058,0,102,5.8,3
29/10/20 04:00,0.964,29.9,29.3,1006.1,0.058,-0.011,95,5,2.2
29/10/20 05:00,1.002,29.9,29.2,1006,0.06,-0.011,94,4.6,2.1
29/10/20 06:00,1.032,29.9,29.1,1006.2,0.093,0.022,109,2.7,0.9
29/10/20 07:00,1.019,30,28.8,1006.5,0.121,0.051,178,2.1,0.9
29/10/20 08:00,0.931,30,27.7,1007.7,0.094,0.028,187,2.3,1.1
29/10/20 09:00,0.823,29.9,27.5,1008.4,0.051,-0.004,185,2.4,1.2
29/10/20 10:00,0.711,29.9,26.7,1009,0.001,-0.046,195,2,1.2
29/10/20 11:00,0.688,29.9,26.1,1009,0.03,-0.012,201,2.6,1.4
29/10/20 12:00,0.669,29.8,26.1,1009.1,0.039,-0.002,201,2.8,1.5
29/10/20 13:00,0.685,29.9,26.2,1008.2,0.051,0.009,197,3.5,2.3
29/10/20 14:00,0.735,29.8,25.9,1007.2,0.067,0.016,196,4.1,3.1
29/10/20 15:00,0.77,29.6,25.8,1006.7,0.058,-0.002,196,4.6,3
29/10/20 16:00,0.786,29.6,25.7,1006.3,0.042,-0.023,195,4.4,2.8
29/10/20 17:00,0.789,29.6,25.6,1006.4,0.027,-0.042,189,4.6,3.2
29/10/20 18:00,0.801,29.6,25.8,1007.2,0.049,-0.018,188,4.8,3.2
